"hotel_id","content"
"102625409","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Lincoln.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Wireless internet access in public areas allows guests to stay connected. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms include a double bed. Children's beds can be requested for younger guests. WiFi ensures additional comfort. Bathrooms are equipped with a shower and a bathtub. Family rooms are available for parents with children. </div>"
"102625410","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in the heart of Barcelona.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">94 rooms are located on 8 storeys and can be reached by lift. The friendly staff at the reception desk are happy to answer any questions. Services such as a baggage storage service and a safe ensure a comfortable stay. Wireless internet access (no extra charge) is provided in public areas. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. A fireplace creates a cosy atmosphere. Guests of the hotel are welcome to relax in the garden. Guests arriving by car can park their vehicles in the car park for a fee. Other services include a babysitting service, a childcare service, a transfer service, room service (limited hours), a laundry service, a hairdresser, a coin-operated laundry, a page service and a hotel shuttle bus. Complimentary newspapers are available. 3 conference rooms are available for lectures, presentations and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and central heating. Some rooms include a balcony. Rooms have a queen-size bed or a king-size bed. Extra beds can be requested. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. An ironing set is provided for guests' convenience. A telephone, satellite television and WiFi (no extra charge) are provided as well. Slippers are included. Bathrooms are equipped with a shower and a bathtub. A hairdryer, a vanity mirror and bathrobes are provided. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms with wheelchair-accessible bathrooms are also available.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex is ideal for exercise and relaxation. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. Refreshing drinks are served at the poolside snack bar. There are many ways to relax or stay active at the hotel, including cycling/mountain biking, a gym, a spa, a beauty salon, massage treatments and a solarium. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. In addition to breakfast, the hotel also offers lunch and dinner à la carte. The hotel also offers snacks.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The hotel accepts the following credit cards: American Express, VISA, Diners Club and MasterCard.</div>"
"102625543","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This resort warmly welcomes guests in Nakhon Ratchasima.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The complex has 93 rooms and includes a lift and a reception desk. Services and facilities include room service (limited hours), a hairdresser, a conference room, a coin-operated laundry, a page service and a smoking area. Wireless internet access (no extra charge) is provided in public areas. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Active guests can make use of the bicycle hire service to explore the surrounding area.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a living area, a kitchen and a bathroom. Air conditioning ensures comfortable temperatures. A balcony or terrace is among the standard features of some rooms. Rooms include a double bed. Separate bedrooms can be booked. A minibar and a desk are also available. Additional features include a refrigerator, a stovetop, a microwave and a tea/coffee station. An ironing set is provided for guests' convenience. A telephone, a television with cable channels and WiFi (no extra charge) are provided as well. A turndown service provides guests with additional comfort in the evening hours. Slippers are included. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower and a bathtub. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex includes a children's swimming area and is ideal for working out or just relaxing. Fine weather can be enjoyed on the terrace. There are many ways to relax or stay active at the resort, including golf, a gym and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The resort accepts the following credit cards: VISA and MasterCard.</div>"
"102625814","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Casablanca.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel welcomes guests in a 17-storey building with a lift and 417 rooms. The friendly staff at the reception desk are happy to answer any questions. Amenities include a baggage storage service and a safe. Wireless internet access in public areas (no extra charge) allows guests to stay connected. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. Additional facilities include a TV room. Parking spaces are available to guests travelling by car (no extra charge). Other services include a babysitting service (for a fee), a childcare service, a transfer service, 24-hour room service, a laundry service, a hairdresser, a coin-operated laundry and a page service. Complimentary newspapers are available. Lectures, presentations and meetings can be held in one of the 14 conference rooms.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning. Rooms include a double bed. An extra bed is available for a fee. A minibar and a desk are also available. A telephone, satellite television and WiFi (no extra charge) ensure optimal comfort. A turndown service provides guests with additional comfort in the evening hours. Slippers are included. Bathrooms are equipped with a shower, a bathtub and a bidet. A hairdryer and bathrobes are provided. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms with wheelchair-accessible bathrooms are also available.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">There are many ways to relax or stay active at the hotel, including cycling/mountain biking, a gym, aerobics, a spa, a sauna, a steam bath and a hammam. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes 2 restaurants and a café. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The hotel accepts the following credit cards: American Express, VISA, Diners Club, JCB and MasterCard.</div>"
"102625869","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This resort is located about 5 km from the centre of Santa Maria.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. A laundry service, a hairdresser, a conference room and a hotel doctor are available. Wireless internet access allows guests to stay connected while on holiday. There are a number of shops, including a souvenir shop. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and central heating. Guests have a sea view from the balcony or terrace, which are standard features of some rooms. Rooms have a double bed or a queen-size bed. Guests can also book separate bedrooms. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. A telephone, a TV and WiFi (no extra charge) are provided as well. Slippers are included. Bathrooms are equipped with a shower, a bathtub and a whirlpool bath. A hairdryer and bathrobes are provided. The resort has non-smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">A relaxing swim in the pool area and soothing soak in the hot tub (for a fee) offer the perfect way to unwind. Guests can relax and enjoy the sun loungers and parasols provided. For guests who wish to keep active, beach volleyball and fishing are available. With diving and aquafit available, the resort also caters to water sports enthusiasts. Sport and leisure facilities at the resort include a gym, yoga and aerobics. There is a wellness area with a sauna, a steam bath, a beauty salon, massage treatments and anti-ageing treatments. Subject to charge: a spa. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">All-inclusive can be booked. All-inclusive holidaymakers enjoy special extras like snacks, in addition to a selection of alcoholic and non-alcoholic beverages. A generous breakfast, lunch and dinner tempt guests with a wide range of dishes. Staff are also happy to provide gluten-free meals. The show cooking is a particularly special attraction.</div>"
"102625970","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Blackpool.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests have a choice of 3 rooms. Services and facilities include a baggage storage service, a laundry service, a conference room and a coin-operated laundry. Wireless internet access is provided in public areas (no extra charge). A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">A desk is provided. Extra comforts include a tea/coffee station. An ironing set is provided for guests' convenience. A DVD player and WiFi (no extra charge) are provided as well. Guests will also find slippers in their rooms. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a whirlpool bath. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The hotel accepts the following credit cards: VISA and MasterCard.</div>"
"102626378","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Siem Reap.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The hotel has 23 rooms, which are located on 3 storeys and are reachable by lift. The friendly staff at the reception desk are happy to answer any questions. Services such as a baggage storage service and a safe ensure a comfortable stay. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities. A fireplace creates a cosy atmosphere. Guests of the hotel are welcome to relax in the garden. Additional facilities include a TV room. Guests arriving by car can park their vehicles in the car park for no extra charge. Further services and facilities include a babysitting service, a childcare service, a transfer service, 24-hour room service, a laundry service, a hairdresser, a coin-operated laundry, a page service and a hotel shuttle bus. Complimentary newspapers are available. The conference room is available for conferences, lectures and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and a fan. Some rooms include a balcony. Guests are sure to get a good night's sleep in the sofa bed. For a fee, extra beds or children's beds can be provided for little travellers. A safe, a minibar and a desk are also available. Additional features include a refrigerator and a tea/coffee station. An ironing set is provided for guests' convenience. Other features include a telephone, satellite television and WiFi (no extra charge). A turndown service provides guests with additional comfort in the evening hours. A selection of pillows ensures a comfortable stay. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower and a bathtub. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex is ideal for exercise and relaxation. A short break or an entire afternoon on the sun terrace, which features sun loungers and parasols, is time well spent. Refreshing drinks are served at the poolside snack bar. For guests who wish to keep active, cycling/mountain biking and golf are available. Sport and leisure facilities at the hotel include a gym and aerobics. The wellness area features various facilities, such as a spa, a sauna, a hammam, a beauty salon and massage treatments. A dance club and a nightclub are also options for entertainment. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Dining facilities include 3 restaurants, a café and a bar. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">All major credit cards, including VISA, JCB and MasterCard, are accepted for payment.</div>"
"102626496","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Almancil.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests have a choice of 140 rooms. The friendly staff at the reception desk are happy to answer any questions. Amenities include a baggage storage service, a safe and a cash machine. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. Everyday necessities can be purchased at the supermarket. A garden provides extra space for rest and relaxation in the open air. Parking facilities available to guests include a garage and a car park. Further services include a transfer service, room service (limited hours), a laundry service and a coin-operated laundry. A bicycle hire service gives guests the opportunity to explore the surrounding area independently.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms feature a kitchen and a bathroom. Air conditioning ensures comfortable temperatures. An extra bed is available for a fee. Additional features include a refrigerator, a stovetop, a microwave, a tea/coffee station and a dishwasher. An ironing set is provided for guests' convenience. A flatscreen television with satellite channels and WiFi (no extra charge) are provided as well. Bathrooms are equipped with a shower and a hairdryer. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-accessible rooms can also be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Plenty of active recreation awaits guests in the pool area's 3 outdoorpools. No matter the weather, swimming is always a possible in the indoor pool. There is also a special swimming area just for kids. Guests can treat themselves to refreshing drinks at the poolside snack bar and a relaxing soak in the hot tub. Sun loungers and parasols are available on the terrace, where guests can enjoy a quick break or relax for hours. There are many ways to relax or stay active at the hotel, including a gym and a spa. Children are well looked after in the kids' club (for a fee). </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A fortifying breakfast is served daily.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA and MasterCard.</div>"
"102626609","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Montemor-O-Novo.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests can enjoy the pleasant ambience of one of the 7 rooms. The friendly staff at the reception desk are happy to answer any questions. The hotel provides a baggage storage service, a library, a transfer service, room service (limited hours), a conference room and a coin-operated laundry. Wireless internet access is provided in public areas (no extra charge). A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Daily newspapers are available for purchase.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. An extra bed is available for a fee. Features include a minibar, a flatscreen television with cable channels and WiFi (no extra charge). Guests will also find slippers in their rooms. Bathrobes are available in the bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The hotel provides a number of options for sport and leisure. Guests can enjoy a refreshing swim in the outdoor pool area. Sun loungers and parasols on the terrace invite guests to relax and unwind. There are many ways to relax or stay active at the hotel, including a gym, a spa and a hammam. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted at the hotel: VISA and MasterCard.</div>"
"102626710","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Hakone.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. Services and facilities include a baggage storage service and a transfer service. Wireless internet access is provided in public areas (no extra charge). A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Comfortably appointed accommodation and various amenities ensure that guests of the hotel can enjoy a pleasant stay.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. A wellness area with a spa is available at the hotel. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises. A fortifying breakfast is served daily.</div>"
"102626979","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This complex is located in La Romana, right on the sandy beach.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests have a choice of 391 rooms located in a 3-storey main building and several auxiliary buildings. The friendly staff at the reception desk are happy to answer any questions. Amenities include a baggage storage service, a safe and a currency exchange service. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. A lift and wheelchair-accessible facilities are available. A number of shops, including a supermarket, are great for shopping or just browsing. The grounds of the complex feature a playground and a lovely garden. Additional amenities include a newspaper stand and a playroom. Guests arriving by car can park their vehicles in the garage or in the car park (no extra charge). Further services and facilities include a 24-hour security service, a babysitting service (for a fee), a childcare service, a car hire service, 24-hour room service, a laundry service, a hairdresser, a coin-operated laundry, a page service and a hotel doctor. The conference room is available for conferences, lectures and meetings.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and a fan. Some rooms include a balcony. Rooms include a king-size bed. Separate bedrooms are available. An extra bed is available for a fee. A safe and a minibar are also available. Guests will also find a tea/coffee station included among the standard features. An ironing set is provided for guests' convenience. A telephone, a flatscreen television with cable channels, a radio, a DVD player and WiFi (no extra charge) are provided as well. Amenities provided in the rooms include slippers and a daily paper. A hairdryer and bathrobes are available in the bathrooms, which are equipped with a shower. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms. The hotel has non-smoking rooms and smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">An invigorating dip in one of the 4 outdoor pools is always worthwhile. A hot tub invites guests to soothe their muscles, and a poolside snack bar will take care of any hungry bellies. Sun loungers and parasols on the terrace invite guests to relax and unwind. A variety of activities such as tennis, beach volleyball, basketball and fishing or, for a fee, golf, are offered at the hotel. Guests can take part in a comprehensive water sports programme, which includes kayaking and diving, with windsurfing and catamaraning available for a fee. Various wellness options are available at the complex, including a spa, a sauna, a hammam, a beauty salon, massage treatments, hydrotherapy treatments and anti-ageing treatments. Additional leisure activities include an entertainment programme, a kids' club, a dance club and a nightclub. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Dining facilities include 10 restaurants, a dining room, a café and a bar. Refreshing drinks at the beach bar are a perfect way to enjoy warm weather. Catering options include full board and all-inclusive. All-inclusive holidaymakers enjoy special extras like snacks, in addition to a selection of alcoholic and non-alcoholic beverages. Breakfast, lunch and dinner will satisfy appetites big and small. Gluten-free meals and vegetarian dishes can be prepared on request. The show cooking is a particularly special attraction.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA and MasterCard.</div>"
"102627160","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Centrally located in Sutivan, this hotel is near a beach.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Units include 28 rooms located in a 3-storey main building and 3 auxiliary buildings. The friendly staff at the reception desk are happy to answer any questions. A baggage storage service, a safe, a transfer service, room service (limited hours), a laundry service, a banquet hall and a coin-operated laundry are available. Wireless internet access (no extra charge) allows guests to stay connected while on holiday. The tour desk offers assistance with booking excursions. Wheelchair-accessible facilities are available. There are also a number of shops that make for great strolling and browsing. Guests of the hotel are welcome to relax in the garden. Guests arriving by car can park their vehicles in the car park for no extra charge. Services include a hotel shuttle bus. Active guests can make use of the bicycle hire service to explore the surrounding area. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and central heating ensure that rooms maintain comfortable temperatures. A balcony is among the standard features of some rooms. Separate bedrooms are available. Extra beds can be requested. A safe, a minibar and a desk are also available. A telephone, a flatscreen television with cable channels, a radio and WiFi (no extra charge) provide all the essentials for a comfortable holiday. Guests can take advantage of the nightly turndown service. Slippers are included. Bathrooms are equipped with a shower and a bathtub. A hairdryer, a vanity mirror and bathrobes are available for daily use. For extra comfort in the bathrooms, guests are offered cosmetic products. Wheelchair-friendly rooms can be booked. The hotel has non-smoking rooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The outdoor pool complex provides invigorating refreshment. Sun loungers and parasols on the sun terrace create a perfect space for guests to relax and unwind. For those who wish to stay active while on holiday, the hotel offers cycling/mountain biking. The fitness rooms are perfect for a comprehensive workout. Various wellness options are available at the hotel, including a spa, a sauna, a steam bath, a beauty salon and massage treatments. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. Refreshing drinks at the beach bar are a perfect way to enjoy warm weather. Catering options include half board and full board. Breakfast, lunch and dinner offer many delicious options. The menu also offers gluten-free meals and vegetarian dishes. The hotel also offers snacks. The chefs prepare delicious specialities during the show cooking.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA, Diners Club and MasterCard.</div>"
"102630869","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This resort warmly welcomes guests in Santa Maria. For those in need of an adults-only holiday, it provides everything needed for a pleasant stay.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">The friendly staff at the reception desk are happy to answer any questions. A baggage storage service and a cash machine are available. Wireless internet access in public areas (no extra charge) allows guests to stay connected. The resort has wheelchair-accessible facilities and a lift. There are a number of shops, including a souvenir shop. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge. Other services include a laundry service, a hairdresser, a coin-operated laundry, a hotel doctor and a hotel shuttle bus.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and central heating ensure that rooms maintain comfortable temperatures. Guests can enjoy the sea view from a balcony or terrace. Rooms have a double bed or a king-size bed. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. Equipped with a telephone, a TV and WiFi (no extra charge), the rooms provide many ways for guests to stay connected and entertained. Slippers are included. The bathrooms have a shower, a bathtub and a whirlpool bath. A hairdryer and bathrobes are available for daily use. Wheelchair-friendly rooms can be booked.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">An invigorating dip in one of the 3 outdoor pools is always worthwhile. Sun loungers and parasols on the terrace invite guests to relax and unwind. A variety of refreshing drinks await guests at the pool bar. For guests who wish to keep active, volleyball and fishing are available. A wide range of sports are available, including water sports such as sailing, kayaking, snorkelling, diving and aquafit or, for a fee, water skiing. Sport and leisure facilities at the resort include a gym and yoga. Various wellness options are available at the resort, including a spa, a sauna, a hammam, a beauty salon and massage treatments. Evening entertainment includes live music. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Meals are served in 4 restaurants. All-inclusive can be booked. Breakfast, lunch and dinner are available. Staff are also happy to provide gluten-free meals. The complex also offers snacks. The show cooking is a particularly special attraction. The resort offers a selection of alcoholic and non-alcoholic beverages.</div>"
"102630964","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel is located in Kozaklı.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Guests have a choice of 255 rooms located in an 11-storey main building and 3 auxiliary buildings. The friendly staff at the reception desk are happy to answer any questions. Amenities at the hotel include a cash machine. Wireless internet access is provided in public areas (no extra charge). The tour desk offers assistance with booking excursions. The hotel has wheelchair-accessible facilities and a lift. There are a number of shops, including a supermarket. A garden provides extra space for rest and relaxation in the open air. Additional amenities include a TV room and a playroom. Guests arriving by car can park their vehicles in the car park for no extra charge. Further services and facilities include a childcare service, room service (limited hours), a laundry service, a coin-operated laundry and a page service. Complimentary newspapers are available.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning ensures that rooms maintain comfortable temperatures. An extra bed is available for a fee. An ironing set is provided for guests' convenience. Other features include a telephone, satellite television and WiFi (no extra charge). Slippers are included. The bathrooms have a shower, a bathtub and a whirlpool bath. A hairdryer and bathrobes are provided. For extra comfort in the bathrooms, guests are offered cosmetic products. Guests can also book wheelchair-friendly rooms with wheelchair-accessible bathrooms.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Whether in need of rest and relaxation or more activity, guests can head to one of the 4 indoor pools, no matter the weather. A waterslide provides fun for all ages. Comfortable sun loungers are available on the terrace. There are many ways to relax or stay active at the hotel, including tennis, a gym, billiards, a spa, a sauna, a steam bath and a hammam. Children are well looked after in the kids' club (no extra charge). </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">Various dining options are available, including 2 restaurants, a café and a bar. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: American Express, VISA and MasterCard.</div>"
"102631446","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">Located in McLaren Vale, this hotel has the perfect ambience for those in need of an adults-only holiday.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">Services and facilities include a baggage storage service, a coin-operated laundry and a smoking area. Wireless internet access (no extra charge) allows guests to surf the internet and catch up on email. A garden provides extra space for rest and relaxation in the open air. Guests arriving by car can park their vehicles in the car park for no extra charge.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Rooms are equipped with air conditioning and a fan. Features include a refrigerator, an ironing set and a DVD player. A hairdryer and bathrobes are provided in the bathrooms, which include a shower. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">The hot tub in the pool area promises pure relaxation. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">A generous breakfast buffet guarantees a great start to the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted: VISA and MasterCard.</div>"
"102631559","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel welcomes guests in Afyonkarahisar.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">This hotel has a lift and a reception desk. A conference room is among the facilities and amenities available at the hotel.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and central heating ensure that rooms maintain comfortable temperatures. A safe, a minibar and a desk are also available. Guests will also find a tea/coffee station included among the standard features. A telephone and a TV provide all the essentials for a comfortable holiday. Guests will also find slippers in their rooms. A hairdryer and bathrobes are on hand in the bathrooms for everyday use.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Guests can enjoy a selection of sport and entertainment options. Excellent swimming awaits guests at the indoor pool. There are many ways to relax or stay active at the hotel, including a spa and a sauna. Children are well looked after in the kids' club. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">There is a restaurant on the premises.</div>"
"102631581","<div class=""hotel-description-title"">Location</div>
<div class=""hotel-description-content"">This hotel warmly welcomes guests in Istanbul.</div><div class=""hotel-description-title"">Facilities</div>
<div class=""hotel-description-content"">6 rooms are available to guests at this hotel, which includes a reception desk. Amenities include a baggage storage service and a safe. Wireless internet access (no extra charge) allows guests to surf the internet and catch up on email. The tour desk offers assistance with booking excursions. Parking spaces are available to guests travelling by car (for a fee). Further services include a transfer service, 24-hour room service, a laundry service and a coin-operated laundry. Daily newspapers are available for purchase.</div><div class=""hotel-description-title"">Rooms</div>
<div class=""hotel-description-content"">Air conditioning and a fan ensure that rooms maintain comfortable temperatures. A minibar and a desk are also available. Equipped with satellite television and WiFi (no extra charge), the rooms provide many ways for guests to stay connected and entertained. Guests will also find slippers in their rooms. A hairdryer and bathrobes are provided in the bathrooms, which include a shower. For extra comfort in the bathrooms, guests are offered cosmetic products.</div><div class=""hotel-description-title"">Sports/Entertainment</div>
<div class=""hotel-description-content"">Fine weather can be enjoyed on the terrace. A nightclub offers fun and entertainment. </div><div class=""hotel-description-title"">Meals</div>
<div class=""hotel-description-content"">The dining area includes a restaurant and a café. A delicious breakfast provides energy for the rest of the day.</div><div class=""hotel-description-title"">Payment</div>
<div class=""hotel-description-content"">The following credit cards are accepted at the hotel: VISA and MasterCard.</div>"
